c:\Users\danil\Work\exercises-javascript\description.en.yml,description.en.yml,en,688
c:\Users\danil\Work\exercises-javascript\description.es.yml,description.es.yml,es,867
c:\Users\danil\Work\exercises-javascript\description.ru.yml,description.ru.yml,ru,875
c:\Users\danil\Work\exercises-javascript\modules\10-basics\description.en.yml,description.en.yml,en,546
c:\Users\danil\Work\exercises-javascript\modules\10-basics\description.es.yml,description.es.yml,es,603
c:\Users\danil\Work\exercises-javascript\modules\10-basics\description.ru.yml,description.ru.yml,ru,524
c:\Users\danil\Work\exercises-javascript\modules\10-basics\10-hello-world\description.en.yml,description.en.yml,en,956
c:\Users\danil\Work\exercises-javascript\modules\10-basics\10-hello-world\description.es.yml,description.es.yml,es,1352
c:\Users\danil\Work\exercises-javascript\modules\10-basics\10-hello-world\description.ru.yml,description.ru.yml,ru,1213
c:\Users\danil\Work\exercises-javascript\modules\10-basics\20-comments\description.en.yml,description.en.yml,en,1273
c:\Users\danil\Work\exercises-javascript\modules\10-basics\20-comments\description.es.yml,description.es.yml,es,1855
c:\Users\danil\Work\exercises-javascript\modules\10-basics\20-comments\description.ru.yml,description.ru.yml,ru,1747
c:\Users\danil\Work\exercises-javascript\modules\10-basics\40-instructions\description.en.yml,description.en.yml,en,1875
c:\Users\danil\Work\exercises-javascript\modules\10-basics\40-instructions\description.es.yml,description.es.yml,es,2024
c:\Users\danil\Work\exercises-javascript\modules\10-basics\40-instructions\description.ru.yml,description.ru.yml,ru,1894
c:\Users\danil\Work\exercises-javascript\modules\10-basics\45-testing\description.en.yml,description.en.yml,en,4110
c:\Users\danil\Work\exercises-javascript\modules\10-basics\45-testing\description.es.yml,description.es.yml,es,4559
c:\Users\danil\Work\exercises-javascript\modules\10-basics\45-testing\description.ru.yml,description.ru.yml,ru,4109
c:\Users\danil\Work\exercises-javascript\modules\10-basics\50-syntax-errors\description.en.yml,description.en.yml,en,1934
c:\Users\danil\Work\exercises-javascript\modules\10-basics\50-syntax-errors\description.es.yml,description.es.yml,es,2222
c:\Users\danil\Work\exercises-javascript\modules\10-basics\50-syntax-errors\description.ru.yml,description.ru.yml,ru,2035
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\description.en.yml,description.en.yml,en,569
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\description.es.yml,description.es.yml,es,643
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\description.ru.yml,description.ru.yml,ru,565
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\20-basic\description.en.yml,description.en.yml,en,2261
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\20-basic\description.es.yml,description.es.yml,es,2914
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\20-basic\description.ru.yml,description.ru.yml,ru,2655
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\25-operator\description.en.yml,description.en.yml,en,1964
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\25-operator\description.es.yml,description.es.yml,es,2115
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\25-operator\description.ru.yml,description.ru.yml,ru,2010
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\27-commutativity\description.en.yml,description.en.yml,en,1057
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\27-commutativity\description.es.yml,description.es.yml,es,1278
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\27-commutativity\description.ru.yml,description.ru.yml,ru,1230
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\30-composition\description.en.yml,description.en.yml,en,1234
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\30-composition\description.es.yml,description.es.yml,es,1621
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\30-composition\description.ru.yml,description.ru.yml,ru,1542
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\40-priority\description.en.yml,description.en.yml,en,1847
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\40-priority\description.es.yml,description.es.yml,es,2271
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\40-priority\description.ru.yml,description.ru.yml,ru,2056
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\50-float\description.en.yml,description.en.yml,en,2027
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\50-float\description.es.yml,description.es.yml,es,2458
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\50-float\description.ru.yml,description.ru.yml,ru,2292
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\60-infinity\description.en.yml,description.en.yml,en,1024
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\60-infinity\description.es.yml,description.es.yml,es,1567
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\60-infinity\description.ru.yml,description.ru.yml,ru,1595
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\70-nan\description.en.yml,description.en.yml,en,959
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\70-nan\description.es.yml,description.es.yml,es,1166
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\70-nan\description.ru.yml,description.ru.yml,ru,1130
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\80-linting\description.en.yml,description.en.yml,en,2575
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\80-linting\description.es.yml,description.es.yml,es,3069
c:\Users\danil\Work\exercises-javascript\modules\20-arithmetics\80-linting\description.ru.yml,description.ru.yml,ru,2751
c:\Users\danil\Work\exercises-javascript\modules\25-strings\description.en.yml,description.en.yml,en,360
c:\Users\danil\Work\exercises-javascript\modules\25-strings\description.es.yml,description.es.yml,es,409
c:\Users\danil\Work\exercises-javascript\modules\25-strings\description.ru.yml,description.ru.yml,ru,350
c:\Users\danil\Work\exercises-javascript\modules\25-strings\10-quotes\description.en.yml,description.en.yml,en,3685
c:\Users\danil\Work\exercises-javascript\modules\25-strings\10-quotes\description.es.yml,description.es.yml,es,4480
c:\Users\danil\Work\exercises-javascript\modules\25-strings\10-quotes\description.ru.yml,description.ru.yml,ru,3830
c:\Users\danil\Work\exercises-javascript\modules\25-strings\15-escape-characters\description.en.yml,description.en.yml,en,5834
c:\Users\danil\Work\exercises-javascript\modules\25-strings\15-escape-characters\description.es.yml,description.es.yml,es,6339
c:\Users\danil\Work\exercises-javascript\modules\25-strings\15-escape-characters\description.ru.yml,description.ru.yml,ru,6099
c:\Users\danil\Work\exercises-javascript\modules\25-strings\20-string-concatenation\description.en.yml,description.en.yml,en,2215
c:\Users\danil\Work\exercises-javascript\modules\25-strings\20-string-concatenation\description.es.yml,description.es.yml,es,2468
c:\Users\danil\Work\exercises-javascript\modules\25-strings\20-string-concatenation\description.ru.yml,description.ru.yml,ru,2168
c:\Users\danil\Work\exercises-javascript\modules\25-strings\30-encoding\description.en.yml,description.en.yml,en,3217
c:\Users\danil\Work\exercises-javascript\modules\25-strings\30-encoding\description.es.yml,description.es.yml,es,3729
c:\Users\danil\Work\exercises-javascript\modules\25-strings\30-encoding\description.ru.yml,description.ru.yml,ru,3471
c:\Users\danil\Work\exercises-javascript\modules\30-variables\description.en.yml,description.en.yml,en,403
c:\Users\danil\Work\exercises-javascript\modules\30-variables\description.es.yml,description.es.yml,es,535
c:\Users\danil\Work\exercises-javascript\modules\30-variables\description.ru.yml,description.ru.yml,ru,489
c:\Users\danil\Work\exercises-javascript\modules\30-variables\10-definition\description.en.yml,description.en.yml,en,2577
c:\Users\danil\Work\exercises-javascript\modules\30-variables\10-definition\description.es.yml,description.es.yml,es,3006
c:\Users\danil\Work\exercises-javascript\modules\30-variables\10-definition\description.ru.yml,description.ru.yml,ru,2822
c:\Users\danil\Work\exercises-javascript\modules\30-variables\11-change\description.en.yml,description.en.yml,en,875
